nexrm_propertyid,createdon,createdby,modifiedon,modifiedby,createdbyname,createdbyyominame,modifiedbyname,modifiedbyyominame,organizationid,organizationidname,statecode,statecodename,statuscode,statuscodename,timezoneruleversionnumber,utcconversiontimezonecode,nexrm_name,nexrm_address1,nexrm_city,nexrm_state,nexrm_zip,wcp_propertytypeid,wcp_propertytypeidname,wcp_bedroomsprop,wcp_sqftprop,wcp_county,wcp_countyname,nexrm_fulladdress,nexrm_latitude,nexrm_longitude,nexrm_validatedaddress,nexrm_countyfipscode,nexrm_validatedaddresson,wcp_bathroomsprop
590d5a3c-bdb5-e711-810e-e0071b711c21,2017-10-20 17:36:50+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-20 17:37:04+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000567,3358 Coventry Court Dr,Ellicott City,MD,21042.0,858555779.0,Single Family,,1522.0,956f9450-cff5-e411-80ee-c4346bac3970,Howard - MD,"3358 Coventry Court Dr, Ellicott City MD",39.28,-76.87,3358 Coventry Court Dr Ellicott City MD 21042-2142,24027.0,2017-10-20 17:36:54+00,1.5
429d74a8-c5b5-e711-810e-e0071b711c21,2017-10-20 18:37:00+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-20 18:37:11+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000568,12 Arbutus Ave,Catonsville,MD,21228.0,858555779.0,Single Family,3.0,1380.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"12 Arbutus Ave, Catonsville MD",39.27,-76.73,12 Arbutus Ave Catonsville MD 21228-3461,24005.0,2017-10-20 18:37:03+00,2.0
90452d2d-b7c4-e711-8111-e0071b711c21,2017-11-08 19:01:09+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-08 19:01:32+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000581,8632 Church Ln,Randallstown,MD,21133.0,858555779.0,Single Family,,816.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"8632 Church Ln, Randallstown MD",39.37,-76.78,8632 Church Ln Randallstown MD 21133-4633,24005.0,2017-11-08 19:01:10+00,1.0
434096da-6cc9-e711-8111-e0071b711c21,2017-11-14 18:51:52+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-14 18:52:07+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000586,3549 Hertford Pl NW,Washington,DC,20010.0,858555778.0,Townhouse/Rowhouse,3.0,1720.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"3549 Hertford Pl NW, Washington DC",38.94,-77.04,3549 Hertford Pl NW Washington DC 20010-3037,11001.0,2017-11-14 18:51:56+00,1.0
121c232b-9ab5-e711-813e-e0071b72a7d1,2017-10-20 13:25:46+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-20 13:26:03+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000563,5 Orange Ct,Greenbelt,MD,20770.0,858555779.0,Single Family,,1656.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"5 Orange Ct, Greenbelt MD",39.01,-76.88,5 Orange Ct Greenbelt MD 20770-1609,24033.0,2017-10-20 13:25:51+00,1.5
affab3f6-53ba-e711-8145-e0071b72c711,2017-10-26 13:45:46+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-26 13:45:58+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000573,1803 Willann Rd,Rosedale,MD,21237.0,858555779.0,Single Family,,1153.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"1803 Willann Rd, Rosedale MD",39.34,-76.51,1803 Willann Rd Rosedale MD 21237-1749,24005.0,2017-10-26 13:45:49+00,1.0
1517e6ef-3fbb-e711-8145-e0071b72c711,2017-10-27 17:54:55+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-27 17:55:10+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000575,2120 Rampart Dr,Alexandria,VA,22308.0,858555779.0,Single Family,4.0,2538.0,db6f9450-cff5-e411-80ee-c4346bac3970,Fairfax - VA,"2120 Rampart Dr, Alexandria VA",38.73,-77.07,2120 Rampart Dr Alexandria VA 22308-1536,51059.0,2017-10-27 17:54:58+00,3.0
2eaf64df-64c5-e711-8147-e0071b72c711,2017-11-09 15:44:38+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-09 15:44:56+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000582,7828 E Shore Rd,Pasadena,MD,21122.0,858555779.0,Single Family,,1284.0,a96f9450-cff5-e411-80ee-c4346bac3970,Anne Arundel - MD,"7828 E Shore Rd, Pasadena MD",39.14,-76.54,7828 E Shore Rd Pasadena MD 21122-1670,24003.0,2017-11-09 15:44:40+00,1.5
c11fea9a-6ec5-e711-8147-e0071b72c711,2017-11-09 16:54:13+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-09 16:54:27+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000583,1217 Hillside Rd,Pasadena,MD,21122.0,858555779.0,Single Family,,1562.0,a96f9450-cff5-e411-80ee-c4346bac3970,Anne Arundel - MD,"1217 Hillside Rd, Pasadena MD",39.15,-76.52,1217 Hillside Rd Pasadena MD 21122-2414,24003.0,2017-11-09 16:54:17+00,1.0
2beff080-e7eb-e711-8115-e0071b711c21,2017-12-28 15:55:27+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-12-28 15:55:44+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000602,4406 Kansas Ave NW,Washington,DC,20011.0,858555778.0,Townhouse/Rowhouse,3.0,1280.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"4406 Kansas Ave NW, Washington DC",38.94,-77.02,4406 Kansas Ave NW Washington DC 20011-7224,11001.0,2017-12-28 15:55:29+00,1.0
5f88c532-5fbe-e711-8116-e0071b725561,2017-10-31 17:16:17+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-31 17:16:27+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000577,2710 Scientists Cliffs Rd,Port Republic,MD,20676.0,858555779.0,Single Family,5.0,2885.0,b16f9450-cff5-e411-80ee-c4346bac3970,Calvert - MD,"2710 Scientists Cliffs Rd, Port Republic MD",38.51,-76.52,2710 Scientists Cliffs Rd Port Republic MD 20676-2408,24009.0,2017-10-31 17:16:20+00,2.5
6b003e73-65be-e711-8116-e0071b725561,2017-10-31 18:01:00+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-31 18:01:12+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000578,748 Battle Ave,Aberdeen,MD,21001.0,858555779.0,Single Family,3.0,850.0,916f9450-cff5-e411-80ee-c4346bac3970,Harford - MD,"748 Battle Ave, Aberdeen MD",39.52,-76.19,748 Battle Ave Aberdeen MD 21001-2910,24025.0,2017-10-31 18:01:02+00,1.0
83a439d8-ffbf-e711-8116-e0071b725561,2017-11-02 18:58:48+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-02 18:58:55+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000579,7444 Edsworth Rd,Baltimore,MD,21222.0,858555778.0,Townhouse/Rowhouse,,1024.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"7444 Edsworth Rd, Baltimore MD",39.28,-76.51,7444 Edsworth Rd Baltimore MD 21222-1312,24005.0,2017-11-02 18:58:49+00,1.0
bfe78f04-16c0-e711-8116-e0071b725561,2017-11-02 21:37:35+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-02 21:37:54+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000580,102 Bishops Ln,Catonsville,MD,21228.0,858555779.0,Single Family,,1644.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"102 Bishops Ln, Catonsville MD",39.27,-76.73,102 Bishops Ln Catonsville MD 21228-4603,24005.0,2017-11-02 21:37:39+00,2.5
ce549aa1-f0c6-e711-8117-e0071b725561,2017-11-11 14:57:32+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-11 14:57:47+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000584,220 Gallatin St NW,Washington,DC,20011.0,858555778.0,Townhouse/Rowhouse,3.0,1152.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"220 Gallatin St NW, Washington DC",38.95,-77.01,220 Gallatin St NW Washington DC 20011-3233,11001.0,2017-11-11 14:57:35+00,2.0
f2cefd55-a5c8-e711-8117-e0071b725561,2017-11-13 19:03:37+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-11-13 19:03:47+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Nathaniel Butler,Nathaniel Butler,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000585,40 Kettle Ct Unit 8-6F,Baltimore,MD,21244.0,858555777.0,Condo,,1456.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"40 Kettle Ct Unit 8-6f, Baltimore MD",39.32,-76.75,40 Kettle Ct Unit 8-6F Baltimore MD 21244-2511,24005.0,2017-11-13 19:03:38+00,2.0
4f75e345-88bd-e711-8146-e0071b72c711,2017-10-30 15:37:54+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-30 15:39:31+00,d1934f8d-68e2-e611-80ee-c4346bacc990,Nathaniel Butler,Nathaniel Butler,Nathaniel Butler,Nathaniel Butler,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000576,2003 Osborn Dr,Silver Spring,MD,20910.0,858555779.0,Single Family,3.0,1332.0,976f9450-cff5-e411-80ee-c4346bac3970,Montgomery - MD,"2003 Osborne Dr, Silver Spring, MD",39.01,-77.04,2003 Osborn Dr Silver Spring MD 20910-1320,24031.0,2017-10-30 15:37:56+00,1.0
06c68dcc-9cb5-e711-813e-e0071b72a7d1,2017-10-20 13:44:38+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-10-20 14:39:54+00,d1934f8d-68e2-e611-80ee-c4346bacc990,Nathaniel Butler,Nathaniel Butler,Nathaniel Butler,Nathaniel Butler,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000565,983 Old Woodbine Rd,Woodbine,MD,21797.0,858555779.0,Single Family,4.0,1305.0,8d6f9450-cff5-e411-80ee-c4346bac3970,Carroll - MD,"983 Old Woodbine Rd, Woodbine MD",39.35,-77.07,983 Old Woodbine Rd Woodbine MD 21797-8703,24027.0,2017-10-20 13:44:38+00,3.0
c3130413-fde4-e711-8145-e0071b72a7d1,2017-12-19 20:42:15+00,d1934f8d-68e2-e611-80ee-c4346bacc990,2017-12-19 20:43:29+00,d1934f8d-68e2-e611-80ee-c4346bacc990,Nathaniel Butler,Nathaniel Butler,Nathaniel Butler,Nathaniel Butler,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000601,1606 Portland Ln,Bowie,MD,20716.0,858555779.0,Single Family,,2324.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"1606 Portland Ln, Bowie MD",38.91,-76.72,1606 Portland Ln Bowie MD 20716-1865,24033.0,2017-12-19 20:42:18+00,2.5
077024ad-b1cb-e711-8118-e0071b725561,2017-11-17 16:09:29+00,641a537f-8ab2-e711-810d-e0071b716aa1,2017-11-17 16:09:40+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000589,4417 Furley Ave,Baltimore,MD,21206.0,858555779.0,Single Family,,914.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,"4417 Furley Ave, Baltimore MD",39.33,-76.56,4417 Furley Ave Baltimore MD 21206-5738,24510.0,2017-11-17 16:09:30+00,1.0
2f35c785-a3d6-e711-8119-e0071b725561,2017-12-01 14:25:53+00,641a537f-8ab2-e711-810d-e0071b716aa1,2017-12-01 14:26:14+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000597,13605 Colefair Dr,Silver Spring,MD,20904.0,858555779.0,Single Family,,1868.0,976f9450-cff5-e411-80ee-c4346bac3970,Montgomery - MD,"13605 Colefair Dr, Silver Spring MD",39.08,-76.97,13605 Colefair Dr Silver Spring MD 20904-5414,24031.0,2017-12-01 14:25:58+00,
c17ed664-e6e3-e611-80ed-fc15b428bc1c,2017-01-26 16:42:25+00,9837b267-ae0b-e611-80da-5065f38afaf1,2017-01-26 17:01:52+00,9837b267-ae0b-e611-80da-5065f38afaf1,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000501,730 Webster St NW,Washington,DC,20011.0,858555778.0,Townhouse/Rowhouse,3.0,1404.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"730 Webster St NW, Washington DC",38.94,-77.02,730 Webster St NW Washington DC 20011-7234,11001.0,2017-01-26 16:42:32+00,1.5
b89463a6-7b36-e711-8134-e0071b72c711,2017-05-11 18:57:16+00,9837b267-ae0b-e611-80da-5065f38afaf1,2017-05-11 19:07:27+00,9837b267-ae0b-e611-80da-5065f38afaf1,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000538,222 11th St,Pasadena,MD,21122.0,858555779.0,Single Family,4.0,1488.0,a96f9450-cff5-e411-80ee-c4346bac3970,Anne Arundel - MD,"222 11th St, Pasadena MD",39.1,-76.52,222 11th St Pasadena MD 21122-4948,24003.0,2017-05-11 18:57:20+00,2.0
57c1a1e6-0eb5-e811-a96a-000d3a37062b,2018-09-10 15:33:48+00,641a537f-8ab2-e711-810d-e0071b716aa1,2018-09-10 15:33:51+00,641a537f-8ab2-e711-810d-e0071b716aa1,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Stephanie Sejas-Castro,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000812,4223 75th Ave,Hyattsville,MD,20784.0,858555779.0,Single Family,3.0,1170.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"4223 75th Ave. Hyattsville, MD",38.94,-76.88,4223 75th Ave Hyattsville MD 20784-2317,24033.0,2018-09-10 15:33:51+00,2.0
ab6fc8f6-073b-e711-8130-e0071b72a7d1,2017-05-17 13:51:50+00,9837b267-ae0b-e611-80da-5065f38afaf1,2017-05-17 13:53:14+00,9837b267-ae0b-e611-80da-5065f38afaf1,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000541,4306 Winterode Way,Baltimore,MD,21236.0,858555779.0,Single Family,3.0,2033.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"4306 Winterode Way, Baltimore MD",39.39,-76.49,4306 Winterode Way Baltimore MD 21236-2731,24005.0,2017-05-17 13:51:51+00,2.5
3e8b05a9-75ff-e611-80f1-c4346bac4b14,2017-03-02 18:25:56+00,9837b267-ae0b-e611-80da-5065f38afaf1,2017-03-02 18:30:11+00,9837b267-ae0b-e611-80da-5065f38afaf1,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,Kevin McGaughey,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000513,225 Truck House Rd,Severna Park,MD,21146.0,858555779.0,Single Family,3.0,720.0,a96f9450-cff5-e411-80ee-c4346bac3970,Anne Arundel - MD,"225 Truck House Rd, Severna Park MD",39.09,-76.57,225 Truck House Rd Severna Park MD 21146-1703,24003.0,2017-03-02 18:26:01+00,1.0
ddd2bae3-79d6-e611-80eb-fc15b428bc1c,2017-01-09 14:42:49+00,9837b267-ae0b-e611-80da-5065f38afaf1,2017-01-09 14:43:24+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Kevin McGaughey,Kevin McGaughey,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000489,915 Mentor Ave,Capitol Heights,MD,20743.0,858555779.0,Single Family,3.0,1148.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"915 Mentor Ave, Capitol Heights MD",38.88,-76.92,915 Mentor Ave Capitol Heights MD 20743-4052,24033.0,2017-01-09 14:43:06+00,1.5
7992cfe3-cfcd-e611-80eb-fc15b428bc1c,2016-12-29 14:05:45+00,9837b267-ae0b-e611-80da-5065f38afaf1,2016-12-29 14:06:00+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Kevin McGaughey,Kevin McGaughey,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000487,8202 Hook Rd,Millersville,MD,21108.0,858555779.0,Single Family,2.0,678.0,a96f9450-cff5-e411-80ee-c4346bac3970,Anne Arundel - MD,"8202 Hook Rd, Millersville MD",39.12,-76.6,8202 Hook Rd Millersville MD 21108-1048,24003.0,2016-12-29 14:05:51+00,1.0
bbf8d860-07f7-e711-8146-e0071b72a7d1,2018-01-11 19:41:18+00,641a537f-8ab2-e711-810d-e0071b716aa1,2018-01-11 19:41:40+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000612,4531 Marble Hall Rd,Baltimore,MD,21239.0,858555779.0,Single Family,,1216.0,936f9450-cff5-e411-80ee-c4346bac3970,Baltimore City - MD,"4531 Marble Hall Rd, Baltimore MD 21239",39.35,-76.6,4531 Marble Hall Rd Baltimore MD 21239-3936,24510.0,2018-01-11 19:41:21+00,1.0
d8ad6e2c-c5f7-e711-8146-e0071b72a7d1,2018-01-12 18:19:51+00,641a537f-8ab2-e711-810d-e0071b716aa1,2018-01-12 18:20:07+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000613,9707 22nd Ave,Adelphi,MD,20783.0,858555779.0,Single Family,,1200.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"9707 22nd Ave. Adelphi, MD 20783",39.02,-76.97,9707 22nd Ave Adelphi MD 20783-1302,24033.0,2018-01-12 18:19:54+00,2.0
95896954-d7fa-e711-8147-e0071b72a7d1,2018-01-16 16:07:23+00,641a537f-8ab2-e711-810d-e0071b716aa1,2018-01-16 16:07:36+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000614,7617 Stuart Ct,Manassas,VA,20111.0,858555779.0,Single Family,3.0,1152.0,dd6f9450-cff5-e411-80ee-c4346bac3970,Prince William - VA,"7617 Stuart Ct. Manassas, VA 20111",38.79,-77.46,7617 Stuart Ct Manassas VA 20111-1601,51153.0,2018-01-16 16:07:25+00,1.5
3b6a3770-dbfa-e711-8147-e0071b72a7d1,2018-01-16 16:36:51+00,641a537f-8ab2-e711-810d-e0071b716aa1,2018-01-16 16:37:06+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000615,5008 Teen Barnes Rd,Frederick,MD,21703.0,858555779.0,Single Family,,1066.0,8b6f9450-cff5-e411-80ee-c4346bac3970,Frederick - MD,"5008 Teen Barnes Rd, Frederick MD 21703",39.38,-77.49,5008 Teen Barnes Rd Frederick MD 21703-6937,24021.0,2018-01-16 16:36:52+00,
5100b5df-25ca-e711-8147-e0071b72c711,2017-11-15 16:56:10+00,641a537f-8ab2-e711-810d-e0071b716aa1,2017-11-15 16:56:14+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000588,745 Hamilton St NW,Washington,DC,20011.0,858555779.0,Single Family,2.0,1024.0,876f9450-cff5-e411-80ee-c4346bac3970,District of Columbia - DC,"745 Hamilton St NW, Washington DC 20011",38.95,-77.02,745 Hamilton St NW Washington DC 20011-4031,11001.0,2017-11-15 16:56:11+00,1.5
5e8cd7cb-a1cf-e711-8113-e0071b711c21,2017-11-22 16:25:53+00,641a537f-8ab2-e711-810d-e0071b716aa1,2017-11-22 16:26:05+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000592,800 E South St,Frederick,MD,21701.0,858555779.0,Single Family,,1080.0,8b6f9450-cff5-e411-80ee-c4346bac3970,Frederick - MD,"800 E South St. Frederick, MD 21701",39.41,-77.4,800 E South St Frederick MD 21701-5752,24021.0,2017-11-22 16:25:55+00,
041ded82-23d9-e711-8114-e0071b711c21,2017-12-04 18:47:08+00,641a537f-8ab2-e711-810d-e0071b716aa1,2017-12-04 18:47:18+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000598,9216 Greenwood Ln,Lanham,MD,20706.0,858555779.0,Single Family,,1420.0,a76f9450-cff5-e411-80ee-c4346bac3970,Prince Georges - MD,"9216 Greenwood Ln, Lanham MD ",38.97,-76.85,9216 Greenwood Ln Lanham MD 20706-3106,24033.0,2017-12-04 18:47:09+00,
600b5c57-38d9-e711-8114-e0071b711c21,2017-12-04 21:16:16+00,641a537f-8ab2-e711-810d-e0071b716aa1,2017-12-04 21:16:25+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000599,500 Ingleside Ave,Catonsville,MD,21228.0,858555779.0,Single Family,,1818.0,9d6f9450-cff5-e411-80ee-c4346bac3970,Baltimore - MD,"500 Ingleside Ave, Catonsville MD",39.28,-76.73,500 Ingleside Ave Catonsville MD 21228-3339,24005.0,2017-12-04 21:16:18+00,
d549b4e3-6800-e811-8147-e0071b72a7d1,2018-01-23 18:11:54+00,641a537f-8ab2-e711-810d-e0071b716aa1,2018-01-23 18:12:04+00,f04b0c9f-96d8-e411-bfe7-a45d36fc1f2c,Stephanie Sejas-Castro,Stephanie Sejas-Castro,Josh Painter,Josh Painter,1a3231bd-c8ae-4fdc-8fb0-684125b272a1,washingtoncapitalpartners,0,Active,1,Active,0.0,35.0,PROP-000619,70 Green Ave,Aberdeen,MD,21001.0,858555779.0,Single Family,,,916f9450-cff5-e411-80ee-c4346bac3970,Harford - MD,"70 Green Ave, Aberdeen MD",39.5,-76.16,70 Green Ave Aberdeen MD 21001-3731,24025.0,2018-01-23 18:11:56+00,
